date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2020-11-15,,,National Average,,,non-food,Electricity,kWh,actual,Retail,TRY,0.75,0.04
2020-11-15,,,National Average,,,non-food,Fuel (gas),12 KG,actual,Retail,TRY,112.08,5.9647
2020-11-15,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,TRY,6.86,0.3652
2020-11-15,,,National Average,,,non-food,Water,Cubic meter,actual,Retail,TRY,5.22,0.2777
2020-11-15,,,National Average,,,oil and fats,Oil (olive),L,actual,Retail,TRY,33.6,1.7879
2020-11-15,,,National Average,,,oil and fats,Oil (sunflower),L,actual,Retail,TRY,15.09,0.8029
2020-11-15,,,National Average,,,pulses and nuts,Beans (white),KG,actual,Retail,TRY,16.46,0.8761
2020-11-15,,,National Average,,,pulses and nuts,Chickpeas,KG,actual,Retail,TRY,9.9,0.5268
2020-11-15,,,National Average,,,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,TRY,39.46,2.1001
2020-11-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,TRY,11.06,0.5884
2020-11-15,,,National Average,,,vegetables and fruits,Apples,KG,actual,Retail,TRY,4.88,0.2599
2020-11-15,,,National Average,,,vegetables and fruits,Bananas,KG,actual,Retail,TRY,11.89,0.6329
2020-11-15,,,National Average,,,vegetables and fruits,Cabbage,KG,actual,Retail,TRY,1.99,0.106
2020-11-15,,,National Average,,,vegetables and fruits,Cauliflower,KG,actual,Retail,TRY,5.8,0.3089
2020-11-15,,,National Average,,,vegetables and fruits,Cucumbers,KG,actual,Retail,TRY,3.88,0.2066
2020-11-15,,,National Average,,,vegetables and fruits,Eggplants,KG,actual,Retail,TRY,3.88,0.2062
2020-11-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,TRY,35.9,1.9107
2020-11-15,,,National Average,,,vegetables and fruits,Onions,KG,actual,Retail,TRY,2.34,0.1243
2020-11-15,,,National Average,,,vegetables and fruits,Oranges,KG,actual,Retail,TRY,7.02,0.3735
2020-11-15,,,National Average,,,vegetables and fruits,Spinach,KG,actual,Retail,TRY,5.14,0.2738
2020-11-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,TRY,6.56,0.3494
2020-11-15,,,National Average,,,vegetables and fruits,Zucchini,KG,actual,Retail,TRY,5.51,0.2931
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,cereals and tubers,Bread (common),KG,actual,Retail,TRY,7.05,0.3754
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,cereals and tubers,Bulgur,KG,actual,Retail,TRY,5.63,0.2998
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,cereals and tubers,Pasta,KG,actual,Retail,TRY,5.54,0.2951
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,cereals and tubers,Rice,KG,actual,Retail,TRY,11.54,0.614
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,cereals and tubers,Wheat flour,KG,actual,Retail,TRY,4.34,0.2307
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,"meat, fish and eggs",Fish (fresh),KG,actual,Retail,TRY,40.11,2.1346
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,TRY,13.37,0.7115
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,TRY,64.32,3.423
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,"meat, fish and eggs",Meat (veal),KG,actual,Retail,TRY,50.05,2.6637
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,milk and dairy,Cheese,KG,actual,Retail,TRY,30.81,1.6394
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,milk and dairy,Milk (pasteurized),L,actual,Retail,TRY,5.25,0.2796
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,TRY,145.42,7.7388
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,milk and dairy,Yogurt,KG,actual,Retail,TRY,6.47,0.3443
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Cocoa (powder),KG,actual,Retail,TRY,66.43,3.5351
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Coffee,KG,actual,Retail,TRY,55.25,2.9405
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Coffee (instant),Unit,actual,Retail,TRY,42.98,2.2873
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Salt,KG,actual,Retail,TRY,2.71,0.1442
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Sugar,KG,actual,Retail,TRY,5.12,0.2724
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Tea,KG,actual,Retail,TRY,32.24,1.7157
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Tea (herbal),Package,actual,Retail,TRY,6.21,0.3305
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Tomatoes (paste),KG,actual,Retail,TRY,9.91,0.5275
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,non-food,Electricity,kWh,actual,Retail,TRY,0.75,0.04
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,non-food,Fuel (gas),12 KG,actual,Retail,TRY,107.84,5.7387
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,non-food,Fuel (petrol-gasoline),L,actual,Retail,TRY,6.82,0.363
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,non-food,Water,Cubic meter,actual,Retail,TRY,5.21,0.2774
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,oil and fats,Oil (olive),L,actual,Retail,TRY,32.84,1.7474
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,oil and fats,Oil (sunflower),L,actual,Retail,TRY,14.7,0.7823
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,pulses and nuts,Beans (white),KG,actual,Retail,TRY,15.59,0.8299
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,pulses and nuts,Chickpeas,KG,actual,Retail,TRY,10.14,0.5397
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,TRY,39.98,2.1277
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,pulses and nuts,Lentils,KG,actual,Retail,TRY,10.93,0.5819
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Apples,KG,actual,Retail,TRY,4.64,0.2471
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Bananas,KG,actual,Retail,TRY,11.46,0.6097
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Cabbage,KG,actual,Retail,TRY,1.57,0.0837
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Cauliflower,KG,actual,Retail,TRY,6.68,0.3555
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Cucumbers,KG,actual,Retail,TRY,3.38,0.1801
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Eggplants,KG,actual,Retail,TRY,3.35,0.1783
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Garlic,KG,actual,Retail,TRY,32.09,1.7079
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Onions,KG,actual,Retail,TRY,2.04,0.1084
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Oranges,KG,actual,Retail,TRY,6.46,0.344
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Spinach,KG,actual,Retail,TRY,4.62,0.2458
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Tomatoes,KG,actual,Retail,TRY,6.44,0.343
2020-11-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Zucchini,KG,actual,Retail,TRY,5.7,0.3032
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,cereals and tubers,Bread (common),KG,actual,Retail,TRY,8.25,0.439
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,cereals and tubers,Bulgur,KG,actual,Retail,TRY,5.86,0.3118
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,cereals and tubers,Pasta,KG,actual,Retail,TRY,5.63,0.2999
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,cereals and tubers,Rice,KG,actual,Retail,TRY,12.81,0.6815
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,cereals and tubers,Wheat flour,KG,actual,Retail,TRY,5.23,0.2784
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,"meat, fish and eggs",Eggs,Unit,actual,Retail,TRY,0.92,0.0487
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,"meat, fish and eggs",Fish (fresh),KG,actual,Retail,TRY,44.32,2.3587
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,TRY,70.88,3.7722
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,"meat, fish and eggs",Meat (veal),KG,actual,Retail,TRY,52.64,2.8012
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,milk and dairy,Cheese,KG,actual,Retail,TRY,34.22,1.8213
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,milk and dairy,Milk (pasteurized),L,actual,Retail,TRY,5.45,0.2901
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,TRY,142.09,7.5615
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,milk and dairy,Yogurt,KG,actual,Retail,TRY,6.48,0.345
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Cocoa (powder),KG,actual,Retail,TRY,66.79,3.5546
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Coffee,KG,actual,Retail,TRY,57.98,3.0855
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Coffee (instant),Unit,actual,Retail,TRY,48.88,2.6011
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Salt,KG,actual,Retail,TRY,3.05,0.1621
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Sugar,KG,actual,Retail,TRY,5.55,0.2951
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Tea,KG,actual,Retail,TRY,36.04,1.9179
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Tea (herbal),Package,actual,Retail,TRY,7.3,0.3886
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Tomatoes (paste),KG,actual,Retail,TRY,10.9,0.58
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,non-food,Electricity,kWh,actual,Retail,TRY,0.75,0.04
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,non-food,Fuel (gas),12 KG,actual,Retail,TRY,116.75,6.2128
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,non-food,Fuel (petrol-gasoline),L,actual,Retail,TRY,6.77,0.3602
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,non-food,Water,Cubic meter,actual,Retail,TRY,6.04,0.3216
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,oil and fats,Oil (olive),L,actual,Retail,TRY,34.39,1.83
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,oil and fats,Oil (sunflower),L,actual,Retail,TRY,16.09,0.8563
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,pulses and nuts,Beans (white),KG,actual,Retail,TRY,17.72,0.9431
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,pulses and nuts,Chickpeas,KG,actual,Retail,TRY,10.89,0.5794
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,TRY,42.77,2.2763
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,pulses and nuts,Lentils,KG,actual,Retail,TRY,12.21,0.6495
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Apples,KG,actual,Retail,TRY,5.52,0.2939
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Bananas,KG,actual,Retail,TRY,12.15,0.6465
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Cabbage,KG,actual,Retail,TRY,2.04,0.1086
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Cauliflower,KG,actual,Retail,TRY,7.08,0.3766
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Cucumbers,KG,actual,Retail,TRY,3.99,0.2124
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Eggplants,KG,actual,Retail,TRY,4.73,0.2519
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Garlic,KG,actual,Retail,TRY,41.13,2.1886
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Onions,KG,actual,Retail,TRY,2.46,0.1309
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Oranges,KG,actual,Retail,TRY,8.3,0.4417
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Spinach,KG,actual,Retail,TRY,5.17,0.275
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Tomatoes,KG,actual,Retail,TRY,7.43,0.3953
2020-11-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Zucchini,KG,actual,Retail,TRY,6.63,0.3526
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,cereals and tubers,Bread (common),KG,actual,Retail,TRY,7.05,0.3751
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,cereals and tubers,Bulgur,KG,actual,Retail,TRY,5.58,0.2969
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,cereals and tubers,Pasta,KG,actual,Retail,TRY,5.74,0.3055
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,cereals and tubers,Rice,KG,actual,Retail,TRY,12.56,0.6686
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,cereals and tubers,Wheat flour,KG,actual,Retail,TRY,5.43,0.2889
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,"meat, fish and eggs",Eggs,Unit,actual,Retail,TRY,0.98,0.0522
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,"meat, fish and eggs",Fish (fresh),KG,actual,Retail,TRY,31.71,1.6873
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,TRY,72.09,3.8362
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,"meat, fish and eggs",Meat (veal),KG,actual,Retail,TRY,53.73,2.8594
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,milk and dairy,Cheese,KG,actual,Retail,TRY,38.07,2.026
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,milk and dairy,Milk (pasteurized),L,actual,Retail,TRY,5.16,0.2748
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,TRY,165.8,8.8234
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,milk and dairy,Yogurt,KG,actual,Retail,TRY,7.4,0.3938
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Cocoa (powder),KG,actual,Retail,TRY,63.18,3.362
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Coffee,KG,actual,Retail,TRY,59.09,3.1447
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Coffee (instant),Unit,actual,Retail,TRY,53.79,2.8624
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Salt,KG,actual,Retail,TRY,3.15,0.1678
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Sugar,KG,actual,Retail,TRY,5.72,0.3043
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Tea,KG,actual,Retail,TRY,36.92,1.9647
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Tea (herbal),Package,actual,Retail,TRY,7.5,0.3991
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Tomatoes (paste),KG,actual,Retail,TRY,10.53,0.5602
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,non-food,Electricity,kWh,actual,Retail,TRY,0.75,0.04
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,non-food,Fuel (gas),12 KG,actual,Retail,TRY,107.85,5.7392
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,non-food,Fuel (petrol-gasoline),L,actual,Retail,TRY,6.84,0.3641
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,non-food,Water,Cubic meter,actual,Retail,TRY,6.49,0.3451
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,oil and fats,Oil (olive),L,actual,Retail,TRY,34.73,1.8484
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,oil and fats,Oil (sunflower),L,actual,Retail,TRY,15.29,0.8137
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,pulses and nuts,Beans (white),KG,actual,Retail,TRY,17.34,0.9226
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,pulses and nuts,Chickpeas,KG,actual,Retail,TRY,10.84,0.577
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,TRY,40.48,2.1542
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,pulses and nuts,Lentils,KG,actual,Retail,TRY,11.22,0.5972
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Apples,KG,actual,Retail,TRY,5.26,0.2801
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Bananas,KG,actual,Retail,TRY,12.74,0.6782
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Cabbage,KG,actual,Retail,TRY,2.63,0.1398
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Cauliflower,KG,actual,Retail,TRY,6.28,0.3342
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Cucumbers,KG,actual,Retail,TRY,3.95,0.2104
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Eggplants,KG,actual,Retail,TRY,4.19,0.2229
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Garlic,KG,actual,Retail,TRY,40.22,2.1405
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Onions,KG,actual,Retail,TRY,2.38,0.1265
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Oranges,KG,actual,Retail,TRY,7.7,0.4099
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Spinach,KG,actual,Retail,TRY,5.05,0.2686
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Tomatoes,KG,actual,Retail,TRY,6.93,0.369
2020-11-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Zucchini,KG,actual,Retail,TRY,5.9,0.3139
2020-12-15,,,National Average,,,cereals and tubers,Bread (common),KG,actual,Retail,TRY,7.01,0.8931
2020-12-15,,,National Average,,,cereals and tubers,Bulgur,KG,actual,Retail,TRY,5.77,0.7358
2020-12-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,TRY,5.79,0.7378
2020-12-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,TRY,2.34,0.2987
2020-12-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,TRY,12.65,1.6121
2020-12-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,TRY,5.15,0.6558
2020-12-15,,,National Average,,,"meat, fish and eggs",Fish (fresh),KG,actual,Retail,TRY,37.95,4.8356
2020-12-15,,,National Average,,,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,TRY,14.48,1.8453
2020-12-15,,,National Average,,,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,TRY,64.16,8.1761
2020-12-15,,,National Average,,,"meat, fish and eggs",Meat (veal),KG,actual,Retail,TRY,50.99,6.4975
2020-12-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,TRY,30.62,3.9022
2020-12-15,,,National Average,,,milk and dairy,Milk (pasteurized),L,actual,Retail,TRY,5.2,0.6625
2020-12-15,,,National Average,,,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,TRY,143.06,18.2305
2020-12-15,,,National Average,,,milk and dairy,Yogurt,KG,actual,Retail,TRY,6.41,0.8164
2020-12-15,,,National Average,,,miscellaneous food,Cocoa (powder),KG,actual,Retail,TRY,66.23,8.4397
2020-12-15,,,National Average,,,miscellaneous food,Coffee,KG,actual,Retail,TRY,57.31,7.3033
2020-12-15,,,National Average,,,miscellaneous food,Coffee (instant),Unit,actual,Retail,TRY,44.91,5.7232
2020-12-15,,,National Average,,,miscellaneous food,Salt,KG,actual,Retail,TRY,2.9,0.3696
2020-12-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,TRY,5.43,0.6916
2020-12-15,,,National Average,,,miscellaneous food,Tea,KG,actual,Retail,TRY,33.85,4.314
2020-12-15,,,National Average,,,miscellaneous food,Tea (herbal),Package,actual,Retail,TRY,7.02,0.8947
2020-12-15,,,National Average,,,miscellaneous food,Tomatoes (paste),KG,actual,Retail,TRY,6.51,0.8293
2020-12-15,,,National Average,,,non-food,Electricity,kWh,actual,Retail,TRY,0.75,0.0957
